Model,Status,Additional_Description,Description,Location_ID,Price,Current can sell Qty,Confirmed,Estimated?,Product Origin Code,Weight,CBF,Master Pack,Catalog_Page
1891N-1,DS,TBDS,"(1/3) QN HB, DRK GREY LINEN-LIK",HMLG,29.88(Promotional Price),0,,,CPWZ,50.5,7.7606,1,XB-120
1891N-2,DS,TBDS,(2/3) QN FTBD,HMLG,14.06(Promotional Price),5,,,CPWZ,11,1.2964,1,XB-120
1891N-3,DS,TBDS,(3/3) QN RL & SL,HMLG,39.06(Promotional Price),3,,,CPWZ,40.7,3.3991,1,XB-120
1893FN-1,DS,,"(1/2) FL HB, FB & SL, GRY FBRC",HMLG,50.88(Promotional Price),0,,,MCCW,82.5,13.9,1,XB-118
1893FN-3,DS,,(2/2) FULL RL,HMLG,28.12(Promotional Price),0,,,MCCW,50.6,4.06,1,XB-118
1893KN-1CK,DS,,"(1/2) CK HB, FB & SL, GRY FBRC",HMLG,55.88(Promotional Price),0,,,MCCW,94.6,18.5,1,XB-118
1893KN-1EK,DS,,"(1/2) EK HB, FB & SL, GRY FBRC",HMLG,66.88(Promotional Price),0,,,MCCW,97.9,19.5,1,XB-118
1893KN-3CK,DS,,(2/2) CK RL,HMLG,29.12(Promotional Price),1,,,MCCW,59.4,4.63,1,XB-118
1893KN-3EK,DS,,(2/2) EK RL,HMLG,32.12(Promotional Price),2,,,MCCW,56.1,4.41,1,XB-118
1893N-1,DS,,"(1/2) QN HB,FB & SL, GRY FBRC",HMLG,58.88(Promotional Price),0,,,MCCW,90.2,15.5,1,XB-118
1893N-3,DS,,(2/2) QN RL,HMLG,30.12(Promotional Price),0,,,MCCW,57.2,4.41,1,XB-118
1893W-1,DS,,"(3) QUEEN BED, WHITE P/U",HMLG,,0,,,CPWZ,0,25.4,1,
1894N-1,DS,TBDS,"(1/3) QN WING HB,D.GRY LINENLIK",HMLG,99.88(Promotional Price),0,,,CPWZ,71.5,21.3,1,XB-121
1894N-2,DS,,"(2/3) QN FTBD, NAIL-HEADS",HMLG,15.06(Promotional Price),1,,,CPWZ,11,1.1879,1,XB-121
1894N-3,DS,,(3/3) QN RL & SL,HMLG,44.06(Promotional Price),0,,,CPWZ,39.6,3.42,1,XB-121
1897FN-1,DS,TBDS,"(1/2) FL PLFM HB&FB, FBRIC & PU",HMLG,84.88(Promotional Price),0,,,MCCW,58.08,6.09,1,XB-116
1901-1,DS,TBDS,"(1/3) QN HB, PU, 2TONE CHAMPGNE",HMLG,59.88(Promotional Price),0,,,VCPV,59.4,7.36,1,XB-34
1901-11,DS,TBDS,TV CHEST,HMLG,249.00(Unit Price),0,,,VCPV,129.8,22.9965,1,XB-34
1901-14,DS,TBDS,"VANITY STOOL, PU",HMLG,39.00(Unit Price),0,,,VCPV,15.4,1.9,1,XB-34
1901-15L,DS,TBDS,(2/3) LSF VANITY,HMLG,75.06(Promotional Price),0,,,VCPV,62.7,9.71,1,XB-34
1901-15M,DS,TBDS,(3/3) VANITY MIRROR & GLASS TOP,HMLG,80.06(Promotional Price),2,,,VCPV,66,6.06,1,XB-34
1901-15R,DS,TBDS,(1/3) RSF VANITY W/ TP JWRY TRY,HMLG,73.88(Promotional Price),0,,,VCPV,62.7,9.71,1,XB-34
1901-2,DS,TBDS,(2/3) QN FTBD,HMLG,30.06(Promotional Price),5,,,VCPV,41.8,5.6391,1,XB-34
1901-3,DS,TBDS,(3/3) QN RAILS & SL,HMLG,19.06(Promotional Price),3,,,VCPV,36.3,1.97,1,XB-34
1901-4,DS,,"NIGHT STAND, 2-TONE CHAMPAGNE",HMLG,89.00(Promotional Price),0,,,VCPV,66,10.9,1,XB-34
1901-5,DS,,DRESSER,HMLG,219.00(Promotional Price),0,,,VCPV,166.1,32.7,1,XB-34
1901-6,DS,TBDS,MIRROR,HMLG,5.00(Promotional Price),0,,,VCPV,35.2,3.35,1,XB-34
1901-9,DS,,CHEST,HMLG,129.00(Promotional Price),0,,,VCPV,145.2,27.1,1,XB-34
1901K-1,DS,,"(1/3) CK/EK HB, PU,2-TNE CHAMPG",HMLG,59.88(Promotional Price),0,,,VCPV,77,9.06,1,XB-34
1901K-2,DS,,(2/3) CK/EK FTBD,HMLG,30.06(Promotional Price),0,,,VCPV,50.6,6.96,1,XB-34
1901K-3CK,DS,,(3/3) CK RAILS W/TOP CROWN & SL,HMLG,19.06(Promotional Price),1,,,VCPV,44,2.5322,1,XB-34
1901K-3EK,DS,,(3/3) EK RAILS & SL,HMLG,50.06(Unit Price),1,,,VCPV,38.5,2.0629,1,XB-34
1905RF-1,DS,,"(1/3) QUEEN HDBD, RF",HMLG,,0,,,MCHC,0,6.13,1,
1905RF-2,DS,,"(2/3) QUEEN FTBD & SL, RF",HMLG,,0,,,MCHC,0,3.44,1,
1905RF-3,DS,,"(3/3) EK/QN RAILS, RF",HMLG,,0,,,MCHC,0,1.43,1,
1905RF-4,DS,,"NIGHT STAND, RF",HMLG,,0,,,MCHC,0,8,1,
1905RF-5,DS,,"DRESSER, RF",HMLG,,0,,,MCHC,0,28.2,1,
1905RF-6,DS,,"MIRROR, RF",HMLG,,0,,,MCHC,0,4.27,1,
1905RF-9,DS,,"CHEST, RF",HMLG,,0,,,MCHC,0,23.5,1,
1909-1,DS,,"(3) QUEEN BED, MEDIUM OAK",HMLG,199.00(Unit Price),0,,,VPYY,0,15.9,1,
1909-11,DS,,TV CHEST,HMLG,239.00(Unit Price),0,,,VPYY,0,22.6,1,
1909-4,DS,,NIGHT STAND,HMLG,119.00(Unit Price),0,,,VPYY,0,10.7,1,
1909-5,DS,,DRESSER,HMLG,329.00(Unit Price),0,,,VPYY,0,37.5,1,
1909-6,DS,,MIRROR,HMLG,52.00(Unit Price),0,,,VPYY,0,3.9,1,
1909-9,DS,,CHEST,HMLG,259.00(Unit Price),0,,,VPYY,0,30.4,1,
1909K-1CK,DS,,(3) CK BED,HMLG,279.00(Unit Price),0,,,VPYY,0,19.8,1,
1909K-1EK,DS,,(3) EK BED,HMLG,279.00(Unit Price),0,,,VPYY,0,19.8,1,
1909RF-5,DS,,DRESSER,HMLG,179.00(Promotional Price),0,,,VPYY,176,37.1,1,B-71
1909RF-6,DS,,"MIRROR, BEVEL",HMLG,63.00(Unit Price),0,,,VPYY,46.2,3.9947,1,B-71
1909RF-9,DS,,CHEST,HMLG,269.00(Unit Price),0,,,VPYY,140.8,30.5,1,B-71
1915-14,DS,,"VANITY STOOL, COUNTER HEIGHT",HMLG,33.00(Unit Price),0,,,MCNT,0,1.1,1,
1915-15,DS,,"VANITY DESK, COUNTER HEIGHT",HMLG,129.00(Unit Price),0,,,MCNT,0,5.65,1,
1917-1,DS,TBDS,"(1/3) QN UPH HB, D CHERRY",HMLG,219.88(Promotional Price),1,,,VEMV,105.6,31.06,1,XB-19
1917-11,DS,,TV CHEST,HMLG,299.00(Unit Price),0,,,VEMV,0,27.9,1,
1917-2,DS,TBDS,(2/3) QN FB & STRG DRWRS,HMLG,124.06(Promotional Price),1,,,VEMV,99,21.92,1,XB-19
1917-3,DS,TBDS,(3/3) QN RL & SL,HMLG,45.06(Promotional Price),1,,,VEMV,61.6,2.78,1,XB-19
1917K-1,DS,TBDS,"(1/3) CK/EK UPH HB, D CHERRY",HMLG,259.88(Promotional Price),1,,,VEMV,138.6,40.54,1,XB-19
1917K-3EK,DS,TBDS,(3/3) EK RL & SL,HMLG,54.06(Promotional Price),1,,,VEMV,68.2,2.78,1,XB-19
1918-04,DS,,"END TBL, DRIFTWOOD FINISH",HMLG,25.00(Promotional Price),0,,,CUWM,44,4.65,1,XT-54
1918-05,DS,,"SOFA TBL, DRIFTWOOD FINISH",HMLG,79.00(Promotional Price),0,,,CUWM,63.58,5.61,1,XT-54
1918-30,DS,,"CKTL TBL, DRIFTWOOD FINISH",HMLG,49.00(Promotional Price),1,,,CUWM,66,7.47,1,XT-54
1918-50,DS,,(2) BUFFET & HUTCH,HMLG,649.00(Unit Price),0,,,VUPC,0,58.8,1,
1918-92,DS,,"DINING TBL, MINDY VNER",HMLG,329.00(Unit Price),0,,,VUPC,0,20.6,1,
1918-S1,DS,,"\WING CHAIR, 100% POLYESTER",HMLG,125.00(Unit Price),0,,,VUPC,0,5.81,2,
1918-S2,DS,,"\SIDE CHAIR, 100% POLYESTER",HMLG,105.00(Unit Price),0,,,VUPC,0,4.75,2,
1919-11,DS,,TV CHEST,HMLG,,0,,,VUPC,158.4,35.9998,1,
1922-1,DS,,"(1/3) QN HDBD, DARK OAK",HMLG,219.88(Unit Price),0,,,VJLF,0,14.46,1,XB-36
1922-2,DS,,(2/3) QN FTBD & SL,HMLG,165.06(Unit Price),0,,,VJLF,0,11.5,1,XB-36
1922-3,DS,,(3/3) EK/QUEEN RL,HMLG,64.06(Unit Price),0,,,VJLF,0,2,1,XB-36
1922-4,DS,,NIGHT STAND,HMLG,199.00(Unit Price),0,,,VJLF,0,14.7,1,XB-36
1922-5,DS,,DRESSER,HMLG,499.00(Unit Price),0,,,VJLF,0,42.93,1,XB-36
1922-6,DS,,MIRROR,HMLG,143.00(Unit Price),0,,,VJLF,0,7.77,1,XB-36
1922-9,DS,,CHEST,HMLG,399.00(Unit Price),0,,,VJLF,0,37.73,1,XB-36
1922K-1,DS,,"(1/3) CK/EK HDBD, DARK OAK",HMLG,259.88(Unit Price),0,,,VJLF,0,17.77,1,XB-36
1922K-1CK,DS,,(3) CK BED,HMLG,549.00(Unit Price),0,,,VJLF,0,34.08,1,XB-36
1922K-1EK,DS,,(3) EK BED,HMLG,549.00(Unit Price),0,,,VJLF,0,34.08,1,XB-36
1922K-2,DS,,(2/3) CK/EK FTBD & SL,HMLG,225.06(Unit Price),0,,,VJLF,0,13.5,1,XB-36
1922K-3CK,DS,,(3/3) CK RL W/ TOP CROWN,HMLG,64.06(Unit Price),0,,,VJLF,0,2.81,1,XB-36
1924-3,DS,TBDS,(2/2) QN RL & SL,HMLG,19.12(Promotional Price),0,,,MCSH,37.4,2.559,1,XB-76
1924-4,DS,,"NIGHT STAND, RUSTIC PINE",HMLG,75.00(Promotional Price),0,,,MCSH,57.2,10.6195,1,XB-76
1924-5,DS,,DRESSER,HMLG,149.00(Promotional Price),0,,,MCSH,145.2,32.08,1,XB-76
1924-9,DS,,CHEST,HMLG,149.00(Promotional Price),0,,,MCSH,143,26.8927,1,XB-76
1924K-1,DS,,"(1/2) CK/EK & FB, RUSTIC PINE",HMLG,89.88(Promotional Price),0,,,MCSH,83.6,13.9275,1,XB-76
1924K-3CK,DS,,(2/2) CK RL W/TOP CROWN & SL,HMLG,19.12(Promotional Price),4,,,MCSH,41.8,3.3228,1,XB-76
1924K-3EK,DS,,(2/2) EK RL & SL,HMLG,44.12(Unit Price),0,,,MCSH,37.4,2.559,1,XB-76
1933-11,DS,TBDS,TV CHEST,HMLG,299.00(Unit Price),0,,,VSVC,0,24.5,1,
1933-4,DS,,NIGHT STAND,HMLG,129.00(Unit Price),0,,,VSVC,89.1,10.3986,1,B-32
1933-5,DS,,DRESSER,HMLG,349.00(Unit Price),0,,,VSVC,234.3,35.3829,1,B-32
1933-6,DS,,"MIRROR, BEVEL",HMLG,72.00(Unit Price),0,,,VSVC,51.7,5.8679,1,B-32
1933-9,DS,,CHEST,HMLG,299.00(Unit Price),0,,,VSVC,200.64,26.448,1,B-32
1933K-1,DS,,"(1/3) EK/CK UPH HDBD, SILVER",HMLG,229.88(Unit Price),0,,,VSVC,154,15.3991,1,B-32
1933K-2,DS,,(2/3) EK/CK FTBD W/ 2 STRG DRWRS & SLATS,HMLG,250.06(Unit Price),0,,,VSVC,191.4,23.0618,1,B-32
1935-40,DS,,SERVER,HMLG,599.00(Unit Price),0,,,VUPC,0,46.84,1,
1937-1,DS,,"(1/3) QN P/U UPH HB, CHAMPAGNE",HMLG,49.88(Promotional Price),2,,,MCHC,51.12,7.6114,1,XB-36
1937-2,DS,,(2/3) QN FTBD,HMLG,39.06(Promotional Price),3,,,MCHC,40.74,7.1174,1,XB-36
1937-3,DS,,(3/3) QN RL & SL,HMLG,20.06(Promotional Price),6,,,MCHC,19.32,1.5119,1,XB-36
1937-4,DS,,"NIGHT STAND, CHAMPAGNE",HMLG,85.00(Promotional Price),0,,,MCHC,59.4,9.1446,1,XB-36
1937-5,DS,TBDS,DRESSER,HMLG,175.00(Promotional Price),0,,,MCHC,127.6,28.9,1,XB-36
1937-6,DS,TBDS,"MIRROR, BEVEL",HMLG,30.00(Promotional Price),0,,,MCHC,33,4.2999,1,XB-36
1937-9,DS,,CHEST,HMLG,230.00(Unit Price),0,,,MCHC,94.6,22.8,1,XB-36
1937K-1,DS,,"(1/3) CK/EK P/U UPH HB, CHAMPAGNE",HMLG,115.88(Promotional Price),2,,,MCHC,57.2,9.2427,1,XB-36
1937K-2,DS,,(2/3) CK/EK FTBD,HMLG,69.06(Promotional Price),0,,,MCHC,42.68,8.6429,1,XB-36
1937K-3CK,DS,TBDS,(3/3) CK RL W/TOP CROWN & SL,HMLG,34.06(Promotional Price),0,,,MCHC,24.64,1.8981,1,XB-36
1937K-3EK,DS,,(3/3) EK RL & SL,HMLG,34.06(Promotional Price),5,,,MCHC,22,1.66,1,XB-36
1938-1,DS,,"(3) QUEEN PLATFORM BED, FB DRWS",HMLG,339.00(Unit Price),0,,,VPJH,0,27.04,1,
1938-11,DS,,TV CHEST,HMLG,250.00(Unit Price),0,,,VPJH,0,17,1,
1938-4,DS,,NIGHT STAND,HMLG,129.00(Unit Price),0,,,VPJH,0,8.56,1,
1938-5,DS,,DRESSER,HMLG,339.00(Unit Price),0,,,VPJH,0,27.4,1,
1938-6,DS,,MIRROR,HMLG,72.00(Unit Price),0,,,VPJH,0,5.39,1,
1938-9,DS,,CHEST,HMLG,270.00(Unit Price),0,,,VPJH,0,25.41,1,
1938K-1CK,DS,,"(3) CK PLATFORM BED, FB DRWS",HMLG,439.00(Unit Price),0,,,VPJH,0,31.81,1,
1938K-1EK,DS,,"(3) EK PLATFORM BED, FB DRWS",HMLG,439.00(Unit Price),0,,,VPJH,0,31.81,1,
1939-1,DS,,(3) QUEEN BED,HMLG,299.00(Unit Price),0,,,VJMC,0,28.08,1,
1939-4,DS,,NIGHT STAND,HMLG,149.00(Unit Price),0,,,VJMC,0,10.13,1,
1939-5,DS,,DRESSER,HMLG,309.00(Unit Price),0,,,VJMC,0,30.19,1,
1939-6,DS,,MIRROR,HMLG,82.00(Unit Price),0,,,VJMC,0,5.1,1,
1939-9,DS,,CHEST,HMLG,260.00(Unit Price),0,,,VJMC,0,25.43,1,
1939K-1CK,DS,,"(3) CK BED, 2-TONE, P/U HB",HMLG,399.00(Unit Price),0,,,VJMC,0,35.76,1,
1939K-1EK,DS,,"(3) EK BED, 2-TONE, P/U HB",HMLG,399.00(Unit Price),0,,,VJMC,0,35.76,1,
1941BK-1,DS,,"(1/3) QN HDBD, BLACK",HMLG,59.88(Promotional Price),0,,,VJZD,74.8,7.8,1,XB-6
1941BK-2,DS,,(2/3) QN FTBD,HMLG,30.06(Promotional Price),0,,,VJZD,48.4,5.3175,1,XB-6
1941BK-3,DS,,(3/3) QN RL & SL,HMLG,19.06(Promotional Price),0,,,VJZD,44,2.6228,1,XB-6
1941BK-5,DS,,DRESSER,HMLG,149.00(Promotional Price),0,,,VJZD,154,31.1,1,XB-6
1941BK-6,DS,,"MIRROR, BEVEL",HMLG,8.00(Promotional Price),0,,,VJZD,38.61,6.0203,1,XB-6
1941KBK-1,DS,,"(1/3) CK/EK HDBD, BLK",HMLG,55.88(Promotional Price),0,,,VJZD,93.5,9.61,1,XB-6
1941KBK-2,DS,,(2/3) CK/EK FTBD,HMLG,29.06(Promotional Price),0,,,VJZD,60.5,6.4863,1,XB-6
1941KBK-3CK,DS,,(3/3) CK RL W/TOP CROWN & SL,HMLG,14.06(Promotional Price),0,,,VJZD,50.6,3.4958,1,XB-6
1941KBK-3EK,DS,,(3/3) EK RL & SL,HMLG,14.06(Promotional Price),0,,,VJZD,50.6,2.6228,1,XB-6
1944-1,DS,TBDS,"(1/3) QN UPH HDBD, DRK WALNUT",HMLG,36.88(Promotional Price),1,,,VJHK,84.7,20.45,1,XB-47
1944-2,DS,TBDS,(2/3) QN UPH FTBD,HMLG,29.06(Promotional Price),1,,,VJHK,19.36,3.41,1,XB-47
1944-3,DS,TBDS,(3/3) QN RL & SL,HMLG,39.06(Promotional Price),0,,,VJHK,36.3,2.6911,1,XB-47
1944-4,DS,TBDS,"NIGHT STAND, DRK WALNUT",HMLG,85.00(Promotional Price),0,,,VJHK,83.27,11.3178,1,XB-47
1944-5,DS,,DRESSER,HMLG,149.00(Promotional Price),0,,,VJHK,206.8,31.33,1,XB-47
1944-6,DS,,"MIRROR, BEVEL",HMLG,5.00(Promotional Price),0,,,VJHK,45.32,4.7802,1,XB-47
1944K-1,DS,,"(1/3) CK/EK UPH HDBD, DRK WALNUT",HMLG,160.88(Promotional Price),0,,,VJHK,96.47,25.17,1,XB-47
1944K-2,DS,,(2/3) CK/EK UPH FTBD,HMLG,59.06(Promotional Price),0,,,VJHK,23.87,4.2208,1,XB-47
1944K-3EK,DS,,(3/3) EK RL & SL,HMLG,69.06(Unit Price),0,,,VJHK,32.78,2.6893,1,XB-47
1945-1,DS,TBDS,"(1/3) QN SL UPH HB, BRW CHRY",HMLG,154.88(Promotional Price),0,,,VCDJ,107.8,22.17,1,XB-13
1945-2,DS,TBDS,(2/3) QN SL FB & SLATS,HMLG,99.06(Promotional Price),0,,,VCDJ,92.4,14.02,1,XB-13
1945-3,DS,,(3/3) EK/QN RAILS,HMLG,45.06(Promotional Price),0,,,VCDJ,53.9,5.63,1,XB-13
1945-4,DS,TBDS,"NIGHT STAND, BRW CHERRY",HMLG,79.00(Promotional Price),0,,,VCDJ,77,9.77,1,XB-13
1945K-1,DS,TBDS,"(1/3) CK/EK SL UPH HB, BRW CHRY",HMLG,329.88(Unit Price),2,,,VCDJ,129.8,28.15,1,XB-13
1945K-3CK,DS,TBDS,(3/3) CK RL W/TOP CROWN,HMLG,80.06(Unit Price),8,,,VCDJ,55,7.24,1,XB-13
1947K-1,DS,,"(1/3) CK/EK UPH HDBD, DUSTY GREY",HMLG,239.88(Unit Price),0,,,VJHK,119.9,25.0468,1,XB-23
1947K-1CK,DS,,(3) CK BED,HMLG,499.00(Unit Price),0,,,VJHK,0,34.3,1,
1947K-1EK,DS,,(3) EK BED,HMLG,499.00(Unit Price),0,,,VJHK,0,34.3,1,
1947K-2,DS,,"(2/3) CK/EK UPH FTBD, BEIGE FABRIC",HMLG,184.06(Unit Price),2,,,VJHK,71.94,15.82,1,XB-23
1947K-3CK,DS,,(3/3) CK RL W/ TOP CROWN & SL,HMLG,75.06(Unit Price),2,,,VJHK,47.08,3.6192,1,XB-23
1947K-3EK,DS,,(3/3) EK RL & SL,HMLG,75.06(Unit Price),0,,,VJHK,46.64,3.0118,1,XB-23
1948-1,DS,,(3) QUEEN BED,HMLG,449.00(Unit Price),0,,,VPRK,0,29.92,1,
1948-4,DS,,"NIGHT STAND, HIDDEN DRAWER",HMLG,169.00(Unit Price),0,,,VPRK,0,10.38,1,
1948-5,DS,,DRESSER,HMLG,399.00(Unit Price),0,,,VPRK,0,32.36,1,
1948-6,DS,,MIRROR,HMLG,133.00(Unit Price),0,,,VPRK,0,6.63,1,
1948-9,DS,,CHEST,HMLG,379.00(Unit Price),0,,,VPRK,0,32.81,1,
1948K-1CK,DS,,(3) CK BED,HMLG,529.00(Unit Price),0,,,VPRK,0,36.4,1,
1948K-1EK,DS,,(3) EK BED,HMLG,529.00(Unit Price),0,,,VPRK,0,36.4,1,
1952-1,DS,TBDS,"(1/2) QUEEN HB & FB, RUSTIC JAVA BRW",HMLG,79.88(Promotional Price),0,,,MCSH,69.63,8.8687,1,XB-74
1952-3,DS,TBDS,(2/2) QUEEN RL & SL,HMLG,29.12(Promotional Price),2,,,MCSH,35.42,2.5562,1,XB-74
1952-4,DS,TBDS,"NIGHT STAND, RUSTIC JAVA BRW",HMLG,49.00(Promotional Price),1,,,MCSH,57.31,10.4843,1,XB-74
1952-6,DS,TBDS,"MIRROR, BEVEL",HMLG,5.00(Promotional Price),1,,,MCSH,36.08,3.3534,1,XB-74
1952-9,DS,TBDS,CHEST,HMLG,139.00(Promotional Price),0,,,MCSH,123.31,25.2393,1,XB-74
1957-13,DS,,"52"" BENCH, ALL RUBBERWD SOLID",HMLG,70.00(Unit Price),0,,,MCLH,0,3.18,1,
1957-71,DS,,"DNNG TBL, ALL RUBBERWD SOLID, RUSTIC BRW",HMLG,169.00(Unit Price),0,,,MCLH,0,11.04,1,
1957S,DS,,"\SIDE CHAIR, ALL RUBBERWD SOLID",HMLG,45.00(Unit Price),0,,,MCLH,0,2.22,2,
1966-4,DS,,NIGHT STAND,HMLG,75.00(Promotional Price),0,,,VUPC,68.2,12.35,1,XB-27
1966-9,DS,,CHEST,HMLG,219.00(Promotional Price),0,,,VUPC,154,29.72,1,XB-27
1968-3,DS,,(2/2) QUEEN RL & SL,HMLG,29.12(Unit Price),0,,,MCSH,33,1.52,1,B-79
1968-6,DS,,MIRROR,HMLG,32.00(Unit Price),0,,,MCSH,28.6,3.2,1,B-79
1968F-3,DS,,(2/2) FULL RL & SL,HMLG,29.12(Unit Price),0,,,MCSH,30.8,1.9403,1,B-79
1968K-3EK,DS,,(2/2) EK RL & SL,HMLG,39.12(Unit Price),0,,,MCSH,39.6,2.0668,1,B-79
1977K-3CK,DS,,(2/2) CK RAILS W/CROWN TOP,HMLG,34.12(Unit Price),0,,,VPJH,34.1,1.9917,1,B-88
1990-6,DS,,MIRROR,HMLG,7.00(Promotional Price),2,,,MCCH,44,2.93,1,XB-28
1990-9,DS,,CHEST,HMLG,149.00(Promotional Price),0,,,MCCH,152.9,27.33,1,XB-28
1990K-1,DS,,(1/3) EK/CK UPH HDBD,HMLG,139.88(Promotional Price),0,,,MCCH,77,7.2,1,XB-28
1990K-2,DS,,"(2/3) EK/CK FTBD, SLAT & SUPPORT LEG (5+5)",HMLG,79.06(Promotional Price),0,,,MCCH,49.5,3.81,1,XB-28
1990K-3CK,DS,,(3/3) CK RAILS W/CROWN TOP,HMLG,20.06(Promotional Price),9,,,MCCH,37.4,1.87,1,XB-28
20,DS,,BLK LEATHER RECLINER/OTTOMAN      X,HMLG,,0,,,S,45,6.5,1,
2001-10,DS,,WRITING DESK TOP,HMLG,59.88(Unit Price),0,,,MCPM,37.4,7.26,1,
2001-11,DS,,"WRITING DESK, INTRCHANGBLE PNLS",HMLG,149.12(Unit Price),0,,,MCPM,77,26.4,1,
2001-11C,DS,,"WRITING CHAIR, 1PC/CTN",HMLG,40.00(Unit Price),0,,,MCPM,17.6,2.32,1,
2001-4,DS,,"N. STAND, INTERCHANGABLE PANELS",HMLG,69.00(Unit Price),0,,,MCPM,33,5.04,1,
2001-5,DS,,"DRESSER, INTERCHANGABLE PANELS T4",HMLG,119.00(Unit Price),0,,,MCPM,74.8,13.7,1,
2001-6,DS,,MIRROR                         T4,HMLG,33.00(Unit Price),1,,,MCPM,17.6,2.15,1,
2001-9,DS,,"CHEST, INTERCHANGABLE PANELS",HMLG,149.00(Unit Price),0,,,MCPM,107.8,19.3,1,
2001F-1,DS,,"(1/4) FULL HDBD, WHITE",HMLG,,0,,,MCPM,30.8,7.64,1,
2001F-2,DS,,(2/4) FULL FTBD,HMLG,25.04(Unit Price),0,,,MCPM,17.6,5.44,1,
2001F-3,DS,,(3/4) FULL RAILS,HMLG,21.04(Unit Price),0,,,MCPM,22,1.09,1,
2001F-SL,DS,,(4/4) FULL SLATS - 13PCS       T4,HMLG,13.04(Unit Price),6,,,MCPM,26.4,1.07,1,
2001T-1,DS,,"(1/4) TWIN HDBD, WHITE",HMLG,,0,,,MCPM,24.2,5.6,1,
2001T-2,DS,,(2/4) TWIN FTBD,HMLG,25.04(Unit Price),6,,,MCPM,17.6,3.99,1,
2001T-3,DS,,(3/4) TWIN RAILS,HMLG,,0,,,MCPM,22,1.09,1,
2001T-SL,DS,,(4/4) TWIN SLATS - 13PCS       T4,HMLG,11.04(Unit Price),2,,,MCPM,22,0.76,1,
2002-14,DS,,"(1/2) WRITING HUTCH, ESPRESSO",HMLG,,0,,,VSVC,121,27.9,1,
2004-9,DS,TBDS,CHEST,HMLG,149.00(Promotional Price),0,,,MCCS,104.5,18.4,1,XY-6
2004T-1,DS,TBDS,"(1/2) TWIN HB & FB, WHT P/U UPH",HMLG,99.88(Unit Price),0,,,MCFA,41.8,5.55,1,XY-5
2007-11,DS,,TV CHEST,HMLG,149.00(Unit Price),0,,,VCPV,81.4,16.8,1,
2007-14,DS,,WRITING DESK HUTCH,HMLG,150.00(Unit Price),0,,,VCPV,79.2,21.3,1,
2007-3,DS,,(2/2) QUEEN RL & SL,HMLG,40.12(Unit Price),2,,,VCPV,33,2,1,
2007-4,DS,TBDS,NIGHT STAND,HMLG,48.00(Promotional Price),0,,,VCPV,52.8,9.68,1,XXY-30
2009T-W,DS,,"(2/2) WHEELS, 4PCS/CTN, PLASTIC",HMLG,54.12(Promotional Price),0,,,CGWW,19.8,5.97,1,XXY-62
2010-4,DS,,"NIGHT STAND, METAL",HMLG,69.00(Unit Price),0,,,CGWW,29.26,7,1,
2010-5,DS,,"DRESSER, METAL",HMLG,239.00(Unit Price),0,,,CGWW,123.64,21.7,1,
2010-6,DS,,"MIRROR, METAL FRAME",HMLG,38.00(Unit Price),0,,,CGWW,18.92,1.78,1,
2010-9,DS,,"CHEST, METAL, CASTERS",HMLG,209.00(Unit Price),0,,,CGWW,91.52,13.6,1,
2011T-W,DS,,"(2/2) WHEELS, 4PCS/CTN, PLASTIC",HMLG,50.12(Promotional Price),0,,,CGWW,19.8,5.97,1,
2014FBK-1-3A,DS,,"FULL METAL BED, BLACK, 3A",HMLG,29.00(Promotional Price),0,,,CPWZ,58.3,4.5528,1,XY-51
2014FSV-1-3A,DS,,"FULL METAL BED, SILVER, 3A",HMLG,29.00(Promotional Price),0,,,CPWZ,58.3,6.34,1,XY-51
2015FBK-1,DS,,"FULL METAL BED, BLACK ***SEE 2015FBK-1-3A*****",HMLG,38.00(Promotional Price),0,,,CPWZ,42.9,4.03,1,XY-52
2015FBK-1-3A,DS,,"FULL METAL BED, BLACK, 3A",HMLG,29.00(Promotional Price),0,,,CPWZ,57.2,6.34,1,XY-52
2018-13,DS,,BOOKCASE CHEST,HMLG,149.00(Unit Price),1,,,VCST,91.52,21.8,1,XY-29
2018-4,DS,TBDS,STEP NIGHT STAND,HMLG,19.00(Promotional Price),0,,,VCST,42.24,7.1988,1,XY-29
2018-6,DS,TBDS,MIRROR,HMLG,57.00(Unit Price),1,,,VCST,28.6,4.41,1,XY-29
2018F-1,DS,TBDS,"(1/3) FL BOOKCASE HB, PLATFORM",HMLG,149.88(Unit Price),1,,,VCST,83.16,29.4,1,XY-29
2018F-2,DS,TBDS,"(2/3) FULL FTBD & SL, ESPRS/WHT",HMLG,75.06(Unit Price),1,,,VCST,57.64,4.379,1,XY-29
2018F-3,DS,TBDS,(3/3) FULL RAILS,HMLG,30.06(Unit Price),1,,,VCST,14.96,1.09,1,XY-29
2018T-3,DS,TBDS,(3/3) TWIN RAILS,HMLG,30.06(Unit Price),0,,,VCST,14.96,1.09,1,XY-29
2019FW-1,DS,TBDS,"(1/3) FULL HDBD, WHITE",HMLG,52.88(Promotional Price),1,,,VCHI,49.72,8.8,1,XY-39
2019FW-3,DS,TBDS,(3/3) FULL RL & SL,HMLG,24.06(Promotional Price),3,,,VCHI,28.6,1.95,1,XY-39
2019TW-1,DS,,"(1/3) TWIN HDBD, WHITE",HMLG,46.88(Promotional Price),0,,,VCHI,37.4,6.79,1,XY-39
